IUPAC,ion1,ion2,density,temperature,pressure
"N,N-dimethylethanamine acetate",[C][Branch1][C][C][=Branch1][C][=O][O],[C][N][Branch1][Ring1][C][C][C],985,338.15,101.325
"N1-(2-ethylhexyl)ethane-1,2-diamine trifluoromethanesulfonate",[F][C][Branch1][=Branch2][S][=Branch1][C][=O][=Branch1][C][=O][O][Branch1][C][F][F],[C][Branch1][C][C][C][Branch1][=Branch1][C][N][C][C][N][C][C][C][C],1185.7,338.15,101.325
"N-butyl-N,N-dimethyl-N-(2-hydroxyethyl)ammonium bis(trifluoromethanesulfonyl)imide",[N-1][Branch1][S][S][=Branch1][C][=O][=Branch1][C][=O][C][Branch1][C][F][Branch1][C][F][F][S][=Branch1][C][=O][=Branch1][C][=O][C][Branch1][C][F][Branch1][C][F][F],[C][Branch1][Ring2][C][C][C][N+1][Branch1][Ring2][C][C][O][Branch1][C][C][C],1379.98,338.15,100
N-ethylmorpholinium decanoate,[C][Branch1][#Branch2][C][C][C][C][C][C][C][C][C][=Branch1][C][=O][O-1],[C][Branch1][C][C][NH1+1][C][C][O][C][C][Ring1][=Branch1],869.8,338.15,101.325
N-ethylmorpholinium hexanoate,[C][Branch1][=Branch1][C][C][C][C][C][=Branch1][C][=O][O-1],[C][Branch1][C][C][NH1+1][C][C][O][C][C][Ring1][=Branch1],901,338.15,101.325
"N-ethyl-N,N-dimethyl-1-propanaminium 1,1,1-trifluoro-N-[(trifluoromethyl)sulfonyl]methanesulfonamide",[F][C][Branch2][Ring1][Branch2][S][=Branch1][C][=O][=Branch1][C][=O][N][S][=Branch1][C][=O][=Branch1][C][=O][C][Branch1][C][F][Branch1][C][F][F][Branch1][C][F][F],[C][Branch1][C][C][N+1][Branch1][Ring2][C][C][C][Branch1][C][C][C],1366.49,338.15,101.325
N-ethyl-N-methylmorpholinium dicyanamide,[N-1][Branch1][Ring1][C][#N][C][#N],[C][Branch1][C][C][N+1][Branch1][Branch2][C][C][O][C][C][Ring1][=Branch1][C],1099.7,338.15,101.325
N-ethyl-N-methylmorpholinium glycolate,[C][Branch1][Ring1][C][O][=Branch1][C][=O][O-1],[C][Branch1][C][C][N+1][Branch1][Branch2][C][C][O][C][C][Ring1][=Branch1][C],1207.2,338.15,100
N-methyl-2-hydroxyethylammonium acetate,[C][Branch1][C][C][=Branch1][C][=O][O-1],[C][NH2+1][C][C][O],1076.2,338.15,101.325
N-methyl-2-hydroxyethylammonium butanoate,[C][Branch1][Ring2][C][C][C][=Branch1][C][=O][O-1],[C][NH2+1][C][C][O],1010.15,338.15,100
N-methyl-2-hydroxyethylammonium butanoate,[C][Branch1][Ring2][C][C][C][=Branch1][C][=O][O-1],[C][NH2+1][C][C][O],1010.15,338.15,101.325
N-methyl-2-oxopyrrolidinium acetate,[C][Branch1][C][C][=Branch1][C][=O][O-1],[C][NH1+1][C][Branch1][=Branch1][C][C][C][Ring1][Branch1][=O],1008.75,338.15,101.325
N-methyl-2-oxopyrrolidinium butanoate,[C][Branch1][Ring2][C][C][C][=Branch1][C][=O][O-1],[C][NH1+1][C][Branch1][=Branch1][C][C][C][Ring1][Branch1][=O],970.26,338.15,101.325
N-methyl-2-oxopyrrolidinium formate,[C][=Branch1][C][=O][O-1],[C][NH1+1][C][Branch1][=Branch1][C][C][C][Ring1][Branch1][=O],1033.66,338.15,101.325
N-methyl-2-oxopyrrolidinium hexanoate,[C][Branch1][=Branch1][C][C][C][C][C][=Branch1][C][=O][O-1],[C][NH1+1][C][Branch1][=Branch1][C][C][C][Ring1][Branch1][=O],945.04,338.15,101.325
N-methyl-2-oxopyrrolidinium pentanoate,[C][Branch1][Branch1][C][C][C][C][=Branch1][C][=O][O-1],[C][NH1+1][C][Branch1][=Branch1][C][C][C][Ring1][Branch1][=O],955.36,338.15,101.325
N-methyl-2-oxopyrrolidinium propionate,[C][Branch1][Ring1][C][C][=Branch1][C][=O][O-1],[C][NH1+1][C][Branch1][=Branch1][C][C][C][Ring1][Branch1][=O],991.12,338.15,101.325
N-methylmorpholinium decanoate,[C][Branch1][#Branch2][C][C][C][C][C][C][C][C][C][=Branch1][C][=O][O-1],[C][NH1+1][C][C][O][C][C][Ring1][=Branch1],862.8,338.15,101.325
N-methylmorpholinium hexanoate,[C][Branch1][=Branch1][C][C][C][C][C][=Branch1][C][=O][O-1],[C][NH1+1][C][C][O][C][C][Ring1][=Branch1],894.7,338.15,101.325
propylammonium acetate,[C][Branch1][C][C][=Branch1][C][=O][O-1],[C][Branch1][Ring1][C][C][NH3+1],962.2,338.15,101.325
propylammonium formate,[C][=Branch1][C][=O][O-1],[C][Branch1][Ring1][C][C][NH3+1],972.1,338.15,101.325
tetrabutylammonium 2-(bis(2-hydroxyethyl)amino)ethanesulfonate,[O][C][C][N][Branch1][O][C][C][S][=Branch1][C][=O][=Branch1][C][=O][O-1][C][C][O],[C][Branch1][Ring2][C][C][C][N+1][Branch1][Branch1][C][C][C][C][Branch1][Branch1][C][C][C][C][C][C][C][C],1038.4,338.15,100
tetrabutylammonium 2-hydroxy-3-morpholinopropanesulfonate,[O][C][Branch1][#Branch2][C][S][=Branch1][C][=O][=Branch1][C][=O][O-1][C][N][C][C][O][C][C][Ring1][=Branch1],[C][Branch1][Ring2][C][C][C][N+1][Branch1][Branch1][C][C][C][C][Branch1][Branch1][C][C][C][C][C][C][C][C],1033.1,338.15,100
tetrabutylammonium 3-(cyclohexylamino)-2-hydroxypropanesulfonate,[C][Branch1][Branch2][C][C][C][C][C][Ring1][=Branch1][N][C][C][Branch1][#Branch2][C][S][=Branch1][C][=O][=Branch1][C][=O][O-1][O],[C][Branch1][Ring2][C][C][C][N+1][Branch1][Branch1][C][C][C][C][Branch1][Branch1][C][C][C][C][C][C][C][C],1002.8,338.15,100
tetrabutylphosphonium 2-(bis(2-hydroxyethyl)amino)ethanesulfonate,[O][C][C][N][Branch1][O][C][C][S][=Branch1][C][=O][=Branch1][C][=O][O-1][C][C][O],[C][Branch1][Ring2][C][C][C][P+1][Branch1][Branch1][C][C][C][C][Branch1][Branch1][C][C][C][C][C][C][C][C],1038.4,338.15,100
tetrabutylphosphonium 2-hydroxy-3-morpholinopropanesulfonate,[O][C][Branch1][#Branch2][C][S][=Branch1][C][=O][=Branch1][C][=O][O-1][C][N][C][C][O][C][C][Ring1][=Branch1],[C][Branch1][Ring2][C][C][C][P+1][Branch1][Branch1][C][C][C][C][Branch1][Branch1][C][C][C][C][C][C][C][C],1032.1,338.15,100
tetrabutylphosphonium 3-(cyclohexylamino)-2-hydroxypropanesulfonate,[C][Branch1][Branch2][C][C][C][C][C][Ring1][=Branch1][N][C][C][Branch1][#Branch2][C][S][=Branch1][C][=O][=Branch1][C][=O][O-1][O],[C][Branch1][Ring2][C][C][C][P+1][Branch1][Branch1][C][C][C][C][Branch1][Branch1][C][C][C][C][C][C][C][C],1006.8,338.15,100
tetradecyl(trihexyl)phosphonium dicyanamide,[N-1][Branch1][Ring1][C][#N][C][#N],[C][Branch1][=C][C][C][C][C][C][C][C][C][C][C][C][C][C][P+1][Branch1][#Branch1][C][C][C][C][C][C][Branch1][#Branch1][C][C][C][C][C][C][C][C][C][C][C][C],876.3,338.15,101.325
tetradecyltrihexylphosphonium bromide,[Br-1],[C][Branch1][=C][C][C][C][C][C][C][C][C][C][C][C][C][C][P+1][Branch1][#Branch1][C][C][C][C][C][C][Branch1][#Branch1][C][C][C][C][C][C][C][C][C][C][C][C],932.35,338.15,101.325
tetrahexylammonium oleate,[C][Branch2][Ring1][C][C][C][C][C][C][C][C][\C][=C][/C][C][C][C][C][C][C][C][=Branch1][C][=O][O-1],[C][Branch1][=Branch1][C][C][C][C][C][N+1][Branch1][#Branch1][C][C][C][C][C][C][Branch1][#Branch1][C][C][C][C][C][C][C][C][C][C][C][C],862.9,338.15,101.325
tetraoctylammonium oleate,[C][Branch2][Ring1][C][C][C][C][C][C][C][C][\C][=C][/C][C][C][C][C][C][C][C][=Branch1][C][=O][O-1],[C][Branch1][Branch2][C][C][C][C][C][C][C][N+1][Branch1][=Branch2][C][C][C][C][C][C][C][C][Branch1][=Branch2][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C],851.1,338.15,101.325
tetraoctylphosphonium bis((trifluoromethyl)sulfonyl)amide,[F][C][Branch2][Ring1][Branch2][S][=Branch1][C][=O][=Branch1][C][=O][N-1][S][=Branch1][C][=O][=Branch1][C][=O][C][Branch1][C][F][Branch1][C][F][F][Branch1][C][F][F],[C][Branch1][Branch2][C][C][C][C][C][C][C][P+1][Branch1][=Branch2][C][C][C][C][C][C][C][C][Branch1][=Branch2][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C],1037.8,338.15,101.325
tetraoctylphosphonium bromide,[Br-1],[C][Branch1][Branch2][C][C][C][C][C][C][C][P+1][Branch1][=Branch2][C][C][C][C][C][C][C][C][Branch1][=Branch2][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C],932.9,338.15,101.325
tributylammonium bis((trifluoromethyl)sulfonyl)amide,[F][C][Branch2][Ring1][Branch2][S][=Branch1][C][=O][=Branch1][C][=O][N-1][S][=Branch1][C][=O][=Branch1][C][=O][C][Branch1][C][F][Branch1][C][F][F][Branch1][C][F][F],[C][Branch1][Ring2][C][C][C][NH1+1][Branch1][Branch1][C][C][C][C][C][C][C][C],1205.1,338.15,101.325
tributylammonium chloride,[Cl-1],[C][Branch1][Ring2][C][C][C][NH1+1][Branch1][Branch1][C][C][C][C][C][C][C][C],1072.61,338.15,101.325
tributylethylphosphonium diethylphosphate,[C][Branch1][C][C][O][P][=Branch1][C][=O][Branch1][Ring2][O][C][C][O-1],[C][Branch1][Ring2][C][C][C][P+1][Branch1][Ring1][C][C][Branch1][Branch1][C][C][C][C][C][C][C][C],979.1,338.15,101
tributylethylphosphonium diethylphosphate,[C][Branch1][C][C][O][P][=Branch1][C][=O][Branch1][Ring2][O][C][C][O-1],[C][Branch1][Ring2][C][C][C][P+1][Branch1][Ring1][C][C][Branch1][Branch1][C][C][C][C][C][C][C][C],979.1,338.15,101.325
tributylmethylammonium bis((trifluoromethyl)sulfonyl)imide,[N-1][Branch1][S][S][=Branch1][C][=O][=Branch1][C][=O][C][Branch1][C][F][Branch1][C][F][F][S][=Branch1][C][=O][=Branch1][C][=O][C][Branch1][C][F][Branch1][C][F][F],[C][Branch1][Ring2][C][C][C][N+1][Branch1][C][C][Branch1][Branch1][C][C][C][C][C][C][C][C],1229.5,338.15,101.325
tributylmethylphosphonium methyl sulfate,[S][=Branch1][C][=O][=Branch1][C][=O][Branch1][Ring1][O][C][O-1],[C][Branch1][Ring2][C][C][C][P+1][Branch1][C][C][Branch1][Branch1][C][C][C][C][C][C][C][C],1038.6,338.15,101.325
tributyloctylphosphonium chloride,[Cl-1],[C][Branch1][Ring2][C][C][C][P+1][Branch1][=Branch2][C][C][C][C][C][C][C][C][Branch1][Branch1][C][C][C][C][C][C][C][C],901.7,338.15,101.325
triethylammonium acetate,[C][Branch1][C][C][=Branch1][C][=O][O-1],[C][Branch1][C][C][NH1+1][Branch1][Ring1][C][C][C][C],979.3,338.15,100
triethylammonium dihydrogen phosphate,[P][=Branch1][C][=O][Branch1][C][O][Branch1][C][O][O-1],[C][Branch1][C][C][NH1+1][Branch1][Ring1][C][C][C][C],1329,338.15,100
triethylsulfonium bis((trifluoromethyl)sulfonyl)imide,[N-1][Branch1][S][S][=Branch1][C][=O][=Branch1][C][=O][C][Branch1][C][F][Branch1][C][F][F][S][=Branch1][C][=O][=Branch1][C][=O][C][Branch1][C][F][Branch1][C][F][F],[C][Branch1][C][C][S+1][Branch1][Ring1][C][C][C][C],1422.95,338.15,100
triethylsulfonium bis((trifluoromethyl)sulfonyl)imide,[N-1][Branch1][S][S][=Branch1][C][=O][=Branch1][C][=O][C][Branch1][C][F][Branch1][C][F][F][S][=Branch1][C][=O][=Branch1][C][=O][C][Branch1][C][F][Branch1][C][F][F],[C][Branch1][C][C][S+1][Branch1][Ring1][C][C][C][C],1422.95,338.15,101.325
trihexyl(tetradecyl)phosphonium bis[(trifluoromethyl)sulfonyl]imide,[N-1][Branch1][S][S][=Branch1][C][=O][=Branch1][C][=O][C][Branch1][C][F][Branch1][C][F][F][S][=Branch1][C][=O][=Branch1][C][=O][C][Branch1][C][F][Branch1][C][F][F],[C][Branch1][=Branch1][C][C][C][C][C][P+1][Branch1][#C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][Branch1][#Branch1][C][C][C][C][C][C][C][C][C][C][C][C],1037.3,338.15,101.325
trihexyl(tetradecyl)phosphonium chloride,[Cl-1],[C][Branch1][=Branch1][C][C][C][C][C][P+1][Branch1][#C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][Branch1][#Branch1][C][C][C][C][C][C][C][C][C][C][C][C],866.6,338.15,101.325
trihexylammonium butanoate,[C][Branch1][Ring2][C][C][C][=Branch1][C][=O][O-1],[C][Branch1][=Branch1][C][C][C][C][C][NH1+1][Branch1][#Branch1][C][C][C][C][C][C][C][C][C][C][C][C],814.5,338.15,101.325
trihexylammonium hexanoate,[C][Branch1][=Branch1][C][C][C][C][C][=Branch1][C][=O][O-1],[C][Branch1][=Branch1][C][C][C][C][C][NH1+1][Branch1][#Branch1][C][C][C][C][C][C][C][C][C][C][C][C],817,338.15,101.325
trihexylammonium octanoate,[C][Branch1][Branch2][C][C][C][C][C][C][C][=Branch1][C][=O][O-1],[C][Branch1][=Branch1][C][C][C][C][C][NH1+1][Branch1][#Branch1][C][C][C][C][C][C][C][C][C][C][C][C],818.9,338.15,101.325
"trihexyltetradecylphosphonium bis(2,4,4-trimethylpentyl)phosphinate",[C][C][Branch2][Ring1][#Branch1][C][P][Branch1][C][O-1][=Branch1][C][=O][C][C][Branch1][#Branch2][C][C][Branch1][C][C][Branch1][C][C][C][C][C][C][Branch1][C][C][Branch1][C][C][C],[C][Branch1][=Branch1][C][C][C][C][C][P+1][Branch1][#C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][Branch1][#Branch1][C][C][C][C][C][C][C][C][C][C][C][C],861.35,338.15,100
"trihexyltetradecylphosphonium bis(2,4,4-trimethylpentyl)phosphinate",[C][C][Branch2][Ring1][#Branch1][C][P][Branch1][C][O-1][=Branch1][C][=O][C][C][Branch1][#Branch2][C][C][Branch1][C][C][Branch1][C][C][C][C][C][C][Branch1][C][C][Branch1][C][C][C],[C][Branch1][=Branch1][C][C][C][C][C][P+1][Branch1][#C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][Branch1][#Branch1][C][C][C][C][C][C][C][C][C][C][C][C],861.35,338.15,101.325
trihexyltetradecylphosphonium decanoate,[C][Branch1][#Branch2][C][C][C][C][C][C][C][C][C][=Branch1][C][=O][O-1],[C][Branch1][=Branch1][C][C][C][C][C][P+1][Branch1][#C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][Branch1][#Branch1][C][C][C][C][C][C][C][C][C][C][C][C],856.2,338.15,101.325
trihexyltetradecylphosphonium methanesulfonate,[C][S][=Branch1][C][=O][=Branch1][C][=O][O-1],[C][Branch1][=Branch1][C][C][C][C][C][P+1][Branch1][#C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][Branch1][#Branch1][C][C][C][C][C][C][C][C][C][C][C][C],904.1,338.15,101.325
trihexyltetradecylphosphonium tetracyanoborate,[C][#Branch1][C][#N][B-1][Branch1][Ring1][C][#N][Branch1][Ring1][C][#N][C][#N],[C][Branch1][=Branch1][C][C][C][C][C][P+1][Branch1][#C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][Branch1][#Branch1][C][C][C][C][C][C][C][C][C][C][C][C],867.25,338.15,101.325
triisobutylmethylphosphonium p-toluenesulfonate,[C][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][S][=Branch1][C][=O][=Branch1][C][=O][O-1],[C][Branch1][=Branch1][C][Branch1][C][C][C][P+1][Branch1][C][C][Branch1][#Branch1][C][C][Branch1][C][C][C][C][C][Branch1][C][C][C],1048.8,338.15,101.325
trioctylammonium butanoate,[C][Branch1][Ring2][C][C][C][=Branch1][C][=O][O-1],[C][Branch1][Branch2][C][C][C][C][C][C][C][NH1+1][Branch1][=Branch2][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C],814,338.15,101.325
trioctylammonium hexanoate,[C][Branch1][=Branch1][C][C][C][C][C][=Branch1][C][=O][O-1],[C][Branch1][Branch2][C][C][C][C][C][C][C][NH1+1][Branch1][=Branch2][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C],816.6,338.15,101.325
trioctylammonium octanoate,[C][Branch1][Branch2][C][C][C][C][C][C][C][=Branch1][C][=O][O-1],[C][Branch1][Branch2][C][C][C][C][C][C][C][NH1+1][Branch1][=Branch2][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C],818.5,338.15,101.325
